DENOM_CIA,CNPJ_CIA,ano,lucro_liquido,ativo_total,ROA
"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",23.373.000/0001-32,2018,112937.0,2023432.0,5.581457642263244
VESTE S.A. ESTILO,49.669.856/0001-43,2018,,3708429.0,
VESTE S.A. ESTILO,49.669.856/0001-43,2018,,,
VIA S.A.,33.041.260/0652-90,2018,-267000.0,,
VIA S.A.,33.041.260/0652-90,2018,-267000.0,21056000.0,-1.268047112462006
VIA S.A.,33.041.260/0652-90,2018,-267000.0,,
VIA VAREJO S.A.,33.041.260/0652-90,2018,,,
VIA VAREJO S.A.,33.041.260/0652-90,2018,,21056000.0,
VIA VAREJO S.A.,33.041.260/0652-90,2018,,,
VIBRA ENERGIA S/A,34.274.233/0001-02,2018,3193000.0,,
VIBRA ENERGIA S/A,34.274.233/0001-02,2018,3193000.0,25345000.0,12.598145590846322
VITTIA S.A.,45.365.558/0001-09,2018,,,
VIVARA PARTICIPAÇÕES S.A.,33.839.910/0001-11,2018,,,
VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,67.571.414/0001-41,2018,,,
VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,67.571.414/0001-41,2018,,647844.0,
VIVER INCORPORADORA E CONSTRUTORA S.A.,67.571.414/0001-41,2018,-198533.0,,
VIVER INCORPORADORA E CONSTRUTORA S.A.,67.571.414/0001-41,2018,-198533.0,647844.0,-30.645186186798057
VULCABRAS S.A.,50.926.955/0001-42,2018,152114.0,1326773.0,11.464960471761183
WEG S.A.,84.429.695/0001-11,2018,1344148.0,15399850.0,8.728318782325802
WILSON SONS S.A.,33.130.691/0001-05,2018,,,
YDUQS PARTICIPACOES S.A.,08.807.432/0001-10,2018,644873.0,4102463.0,15.7191667542157
3R PETROLEUM ÓLEO E GÁS S.A.,12.091.809/0001-55,2019,-31966.0,396444.0,-8.063181685181261
AES BRASIL ENERGIA S.A.,37.663.076/0001-07,2019,,,
AGROGALAXY PARTICIPAÇÕES S.A.,21.240.146/0001-84,2019,24454.0,1414201.0,1.7291742828636099
ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,42.771.949/0001-35,2019,50073.0,2401121.0,2.0854009439757517
ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,42.771.949/0001-35,2019,50073.0,,
ALLIED TECNOLOGIA S.A.,20.247.322/0001-47,2019,100630.0,3178916.0,3.16554448120051
"ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.",60.537.263/0001-66,2019,-42628.0,2419995.0,-1.7614912427505014
ALPARGATAS S.A.,61.079.117/0001-05,2019,259335.0,4522040.0,5.734911677030721
ALPHAVILLE S.A.,16.811.931/0001-00,2019,-823237.0,2226035.0,-36.982212768442544
ALUPAR INVESTIMENTO S/A,08.364.948/0001-38,2019,1641397.0,19369732.0,8.474030513173853
AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,12.648.266/0001-24,2019,35468.0,622622.0,5.696554249608912
ANIMA HOLDING S.A.,09.288.252/0001-32,2019,-9593.0,2400023.0,-0.3997045028318479
AREZZO INDÚSTRIA E COMÉRCIO S.A.,16.590.234/0001-76,2019,162139.0,1413249.0,11.472783635438624
"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",00.242.184/0001-04,2019,,,
ATACADÃO S.A.,75.315.333/0001-09,2019,1328000.0,44912000.0,2.9568934805842537
AURA MINERALS INC.,07.857.093/0001-14,2019,208422.0,2825594.0,7.376218947237288
AUREN ENERGIA S.A.,28.594.234/0001-23,2019,,,
AZUL S.A.,09.305.994/0001-29,2019,-2403086.0,19197490.0,-12.517709346378094
BAHEMA EDUCAÇÃO S.A.,45.987.245/0001-92,2019,-9433.0,191099.0,-4.936184909392514
BEMOBI MOBILE TECH S.A.,09.042.817/0001-05,2019,,,
BIOMM S.A.,04.752.991/0001-10,2019,-55812.0,388771.0,-14.356009064462114
BLAU FARMACÊUTICA S.A.,58.430.828/0001-60,2019,200238.0,738444.0,27.11620650990461
BOA SAFRA SEMENTES S.A.,10.807.374/0001-77,2019,,,
BRADESPAR S.A.,03.847.461/0001-92,2019,-403207.0,10106102.0,-3.989738081012838
BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,07.628.528/0001-59,2019,177079.0,1357614.0,13.043398197131143
BRASKEM S.A.,42.150.391/0001-70,2019,-2896973.0,68129037.0,-4.252185452144289
BRF S.A.,01.838.723/0001-27,2019,297452.0,41700631.0,0.7133033550499512
BRISANET PARTICIPAÇÕES S.A.,19.796.586/0001-70,2019,,,
BRQ SOLUCOES EM INFORMATICA S.A.,36.542.025/0001-64,2019,29844.0,208827.0,14.291255441106754
C&A MODAS S.A.,45.242.914/0001-05,2019,971993.0,6037092.0,16.10035096367589
CAMIL ALIMENTOS S.A.,64.904.295/0001-03,2019,362387.0,4436660.0,8.16801377612889
CCR S.A.,02.846.056/0001-97,2019,1426452.0,33262087.0,4.2885222445603
CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,2019,10743843.0,177466715.0,6.054004549529189
CENTRAIS ELET DE SANTA CATARINA S.A.,83.878.892/0001-55,2019,283575.0,9498257.0,2.9855477694486474
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,2019,,2401121.0,
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,2019,,,
CIA BRASILEIRA DE DISTRIBUICAO,47.508.411/0001-56,2019,836000.0,58475000.0,1.4296707994869602
CIA ENERGETICA DE MINAS GERAIS - CEMIG,17.155.730/0001-64,2019,3128073.0,49927052.0,6.265286802833862
CIA FERRO LIGAS DA BAHIA - FERBASA,15.141.799/0001-03,2019,221533.0,2746444.0,8.066175753082895
CIA FIACAO TECIDOS CEDRO CACHOEIRA,17.245.234/0001-00,2019,-13885.0,732471.0,-1.8956381890887146
CIA PARANAENSE DE ENERGIA - COPEL,76.483.817/0001-20,2019,2062869.0,38312550.0,5.384316627319246
CIA SANEAMENTO BASICO EST SAO PAULO,43.776.517/0001-80,2019,,,
CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,17.281.106/0001-03,2019,754374.0,11528815.0,6.543378482524006
CM HOSPITALAR S.A,12.420.164/0001-57,2019,,,
COGNA EDUCAÇÃO S.A.,02.800.026/0001-40,2019,242588.0,34118446.0,0.7110171430433848
COMPANHIA BRASILEIRA DE ALUMÍNIO,61.409.892/0001-73,2019,,,
CONSTRUTORA TENDA S.A.,71.476.527/0001-35,2019,264413.0,3478485.0,7.601383935822635
COSAN S.A.,50.746.577/0001-15,2019,2483275.0,32865140.0,7.55595442465786
CPFL ENERGIA S.A.,02.429.144/0001-93,2019,2748297.0,44078293.0,6.235035009182411
CRUZEIRO DO SUL EDUCACIONAL S.A.,62.984.091/0001-02,2019,120871.0,2199203.0,5.496127460720998
CSN MINERAÇÃO S.A.,08.902.291/0001-15,2019,3664263.0,15877947.0,23.077687562504146
CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,06.981.381/0001-13,2019,23597.0,778575.0,3.0307934367273544
CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,02.998.611/0001-04,2019,1779451.0,21599094.0,8.23854463525183
CURY CONSTRUTORA E INCORPORADORA S.A.,08.797.760/0001-83,2019,204056.0,1287998.0,15.842881743605192
CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,10.760.260/0001-19,2019,-1865.0,6898229.0,-0.027035924727926545
CYRELA BRAZIL REALTY S.A.EMPREEND E PART,73.178.600/0001-18,2019,534316.0,9987778.0,5.349698401386174
D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,12.108.897/0001-50,2019,-7487.0,1095643.0,-0.6833430232292819
DESKTOP S.A.,08.170.849/0001-15,2019,,,
DEXCO S.A.,97.837.181/0001-47,2019,405727.0,10714688.0,3.7866431575049124
DEXCO S.A.,97.837.181/0001-47,2019,405727.0,,
DEXXOS PARTICIPAÇÕES S.A.,02.193.750/0001-52,2019,22089.0,814229.0,2.71287315976218
DIAGNOSTICOS DA AMERICA S.A.,61.486.650/0001-83,2019,130223.0,8839181.0,1.473247351762567
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,2019,76755.0,1460285.0,5.256165748466909
DIRECIONAL ENGENHARIA S.A.,16.614.075/0001-00,2019,120816.0,4654716.0,2.5955611470173476
DOTZ S.A.,18.174.270/0001-84,2019,-18574.0,263945.0,-7.037072117297165
DURATEX S.A.,97.837.181/0001-47,2019,,10714688.0,
DURATEX S.A.,97.837.181/0001-47,2019,,,
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,04.149.454/0001-80,2019,-185460.0,11542453.0,-1.6067641774239843
ELETROMIDIA S.A.,09.347.516/0001-81,2019,16185.0,290530.0,5.570853268165077
EMBRAER S.A.,07.689.002/0001-89,2019,-1294086.0,42614656.0,-3.036715819083463
EMPREENDIMENTOS PAGUE MENOS S.A.,06.626.253/0001-51,2019,,,
ENAUTA PARTICIPAÇÕES S.A.,11.669.021/0001-10,2019,215465.0,4549170.0,4.736358500561641
ENERGISA S.A.,00.864.214/0001-06,2019,527158.0,39319814.0,1.3406930154857803
ENEVA S.A,04.423.567/0001-21,2019,599080.0,13863144.0,4.321386259855629
ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,2019,2311099.0,30135578.0,7.6690050544243755
ENJOEI S.A.,16.922.038/0001-51,2019,-20757.0,36954.0,-56.169832765059255
EQUATORIAL ENERGIA S.A.,03.220.438/0001-73,2019,2715632.0,37530095.0,7.235878299801798
ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL,61.092.037/0001-81,2019,-12626.0,545587.0,-2.314204700625198
EUCATEX S.A. INDUSTRIA E COMERCIO,56.643.018/0001-66,2019,65683.0,2299003.0,2.8570210652182704
EVEN CONSTRUTORA E INCORPORADORA S.A.,43.470.988/0001-65,2019,142740.0,4983545.0,2.864226168319941
EZ TEC EMPREEND. E PARTICIPACOES S.A.,08.312.229/0001-73,2019,290461.0,4275916.0,6.792953837259666
FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,22.266.175/0001-88,2019,,,
FLEURY S.A.,60.840.055/0001-31,2019,312317.0,5096652.0,6.127885521711115
FRAS-LE S.A.,88.610.126/0001-29,2019,32805.0,1620024.0,2.024970000444438
GAFISA S.A.,01.545.826/0001-07,2019,-14103.0,2551887.0,-0.5526498626310647
GERDAU S.A.,33.611.500/0001-19,2019,1216887.0,54002970.0,2.2533705090664458
GETNINJAS S.A.,14.127.813/0001-51,2019,,,
GOL LINHAS AEREAS INTELIGENTES S.A.,06.164.253/0001-87,2019,179338.0,15298446.0,1.1722628559789667
GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,09.229.201/0001-30,2019,,,
GRENDENE S.A.,89.850.341/0001-60,2019,494954.0,4064447.0,12.17764679918326
GRUPO CASAS BAHIA S.A.,33.041.260/0652-90,2019,-1433000.0,24424000.0,-5.867179823124795
GRUPO CASAS BAHIA S.A.,33.041.260/0652-90,2019,-1433000.0,,
GRUPO CASAS BAHIA S.A.,33.041.260/0652-90,2019,-1433000.0,,
GRUPO DE MODA SOMA S.A.,10.285.590/0001-08,2019,126835.0,1255854.0,10.099502012176574
GRUPO MATEUS S.A.,24.990.777/0001-09,2019,337695.0,4121336.0,8.193823556244869
GRUPO SBF S.A.,13.217.485/0001-11,2019,309727.0,3933727.0,7.8736272242583185
GUARARAPES CONFECCOES S.A.,08.402.943/0001-52,2019,592651.0,12602523.0,4.702637717860146
HELBOR EMPREENDIMENTOS S.A.,49.263.189/0001-02,2019,-104194.0,4627984.0,-2.25139067032211
HIDROVIAS DO BRASIL S.A.,12.648.327/0001-53,2019,58609.0,4717665.0,1.2423306868970136
HOSPITAL MATER DEI S.A.,16.676.520/0001-59,2019,,,
HYPERA S.A.,02.932.074/0001-91,2019,1164040.0,11919475.0,9.765866365758558
IGUA SANEAMENTO S.A.,08.159.965/0001-33,2019,44724.0,2522778.0,1.7728075954364593
INDUSTRIAS ROMI S.A.,56.720.428/0001-63,2019,,,
INDUSTRIAS ROMI S.A.,56.720.428/0001-63,2019,,1367241.0,
INFRACOMMERCE CXAAS S.A.,38.456.921/0001-36,2019,,,
INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,17.314.329/0001-20,2019,-15842.0,2685650.0,-0.5898758214957273
INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR,03.758.318/0001-24,2019,-2070932.0,23821042.0,-8.693708696706047
IOCHPE MAXION S.A.,61.156.113/0001-75,2019,421415.0,9375411.0,4.494896277080547
IRANI PAPEL E EMBALAGEM S.A.,92.791.243/0001-03,2019,-79592.0,1579546.0,-5.038916245554102
JALLES MACHADO S.A.,02.635.522/0001-95,2019,,,
JBS S.A.,02.916.265/0001-60,2019,6464854.0,126339387.0,5.117053480716984
JHSF PARTICIPACOES S.A.,08.294.224/0001-65,2019,326678.0,5837934.0,5.595780973200451
JSL S.A.,52.548.435/0001-79,2019,318625.0,20268234.0,1.5720412543095763
KEPLER WEBER S.A.,91.983.056/0001-69,2019,37572.0,676102.0,5.55714966084999
KLABIN S.A.,89.637.490/0001-45,2019,714618.0,34703082.0,2.0592349693897507
KORA SAÚDE PARTICIPAÇÕES S.A.,13.270.520/0001-66,2019,,,
LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,26.462.693/0001-28,2019,49709.0,365872.0,13.586445532863953
LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,02.357.251/0001-53,2019,18275.0,215358.0,8.4858700396549
LITEL PARTICIPACOES S.A.,00.743.065/0001-27,2019,301708.0,0.0,inf
LOCALIZA RENT A CAR S.A.,16.670.085/0001-55,2019,833938.0,19392960.0,4.300209973103641
LOCAWEB SERVIÇOS DE INTERNET S.A.,02.351.877/0001-52,2019,18071.0,514013.0,3.5156698371441966
LOG-IN LOGISTICA INTERMODAL S.A.,42.278.291/0001-24,2019,11157.0,1912077.0,0.5835016058453713
LOJAS QUERO QUERO S.A.,96.418.264/0218-02,2019,30122.0,1644802.0,1.8313450494345216
LOJAS RENNER S.A.,92.754.738/0001-62,2019,1099093.0,11791735.0,9.32087602036511
LUPATECH S.A,89.463.822/0001-12,2019,-26178.0,504628.0,-5.18758372504102
LUPATECH S.A,89.463.822/0001-12,2019,-26178.0,,
LUPATECH S.A. - EM RECUPERAÇÃO JUDICIAL,89.463.822/0001-12,2019,,504628.0,
LUPATECH S.A. - EM RECUPERAÇÃO JUDICIAL,89.463.822/0001-12,2019,,,
M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,07.206.816/0001-15,2019,556884.0,8101031.0,6.874236131178859
MAESTRO LOCADORA DE VEICULOS S.A.,08.795.211/0001-70,2019,,,
MAGAZINE LUIZA S.A.,47.960.950/0001-21,2019,921828.0,19791073.0,4.657796977455442
MAHLE-METAL LEVE S.A.,60.476.884/0001-87,2019,255851.0,2327651.0,10.991811057585522
MARCOPOLO S.A.,88.611.835/0001-29,2019,212029.0,5193678.0,4.08244407912851
MARFRIG GLOBAL FOODS S.A.,03.853.896/0001-40,2019,1582239.0,31572021.0,5.0115227023319155
MARISA LOJAS S.A.,61.189.288/0001-89,2019,-112361.0,4020068.0,-2.795002472594991
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,12.181.987/0001-77,2019,55312.0,1224420.0,4.517404158703712
METALFRIO SOLUTIONS S.A.,04.821.041/0001-08,2019,47445.0,1627345.0,2.9154850385136526
METALURGICA GERDAU S.A.,92.690.783/0001-09,2019,1196725.0,54048736.0,2.2141590878276967
MINERVA S.A.,67.620.377/0001-14,2019,16157.0,13233737.0,0.12208947480216663
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,07.882.930/0001-65,2019,31996.0,396035.0,8.079083919350563
MOBLY S.A.,31.553.627/0001-01,2019,-38233.0,213683.0,-17.892392001235475
MOURA DUBEUX ENGENHARIA S/A,12.049.631/0001-84,2019,-99145.0,2242401.0,-4.421376908055249
MOVIDA PARTICIPACOES SA,21.314.559/0001-66,2019,227815.0,7242817.0,3.1453921864931838
MPM CORPÓREOS S.A.,26.659.061/0001-59,2019,65380.0,1125252.0,5.810254058646419
MRV ENGENHARIA E PARTICIPACOES S.A.,08.343.492/0001-20,2019,747876.0,14686323.0,5.092329781933844
MULTILASER INDUSTRIAL S.A.,59.717.553/0001-02,2019,,,
MÉLIUZ S.A.,14.110.585/0001-07,2019,,,
NATURA &CO HOLDING S.A.,32.785.497/0001-97,2019,155467.0,21184512.0,0.7338710469233372
NEOENERGIA S.A.,01.083.200/0001-18,2019,2309322.0,54214782.0,4.259579979497104
NEOGRID PARTICIPAÇÕES S.A.,10.139.870/0001-08,2019,8654.0,333782.0,2.592710212054574
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,51.128.999/0001-90,2019,34457.0,58409.0,58.99262100018833
OCEANPACT SERVIÇOS MARITIMOS S.A.,09.114.805/0001-30,2019,9616.0,695017.0,1.3835632797471142
ODONTOPREV S.A.,58.119.199/0001-51,2019,284821.0,1768742.0,16.10302689708279
OI S.A. - EM RECUPERAÇÃO JUDICIAL,76.535.764/0001-43,2019,-9095107.0,71891822.0,-12.651100983363586
PADTEC HOLDING S.A.,02.365.069/0001-44,2019,5439.0,63671.0,8.542350520645192
PARANAPANEMA S.A.,60.398.369/0004-79,2019,,,
PARANAPANEMA S.A.,60.398.369/0004-79,2019,,3870086.0,
PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,60.398.369/0004-79,2019,-25075.0,,
PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,60.398.369/0004-79,2019,-25075.0,3870086.0,-0.6479184183503932
PBG S/A,83.475.913/0001-91,2019,13163.0,1836292.0,0.7168249929749735
PDG REALTY S.A. EMPREEND E PARTICIPACOES,02.950.811/0001-89,2019,-909851.0,1934884.0,-47.02354249660445
PDG REALTY S.A. EMPREEND E PARTICIPACOES,02.950.811/0001-89,2019,-909851.0,,
PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,02.950.811/0001-89,2019,,1934884.0,
PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,02.950.811/0001-89,2019,,,
PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,18.328.118/0001-09,2019,,,
PETRO RIO S.A.,10.629.105/0001-68,2019,,,
PETRO RIO S.A.,10.629.105/0001-68,2019,,5489751.0,
PETROBRAS DISTRIBUIDORA S/A,34.274.233/0001-02,2019,,,
PETROBRAS DISTRIBUIDORA S/A,34.274.233/0001-02,2019,,25866000.0,
PETROLEO BRASILEIRO S.A. PETROBRAS,33.000.167/0001-01,2019,40970000.0,926011000.0,4.424353490401302
PETRORECÔNCAVO S.A.,03.342.704/0001-30,2019,,,
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,24.230.275/0001-80,2019,,,
POMIFRUTAS S/A,86.550.951/0001-50,2019,,,
POMIFRUTAS S/A,86.550.951/0001-50,2019,,32632.0,
POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,86.550.951/0001-50,2019,597.0,,
POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,86.550.951/0001-50,2019,597.0,32632.0,1.8294925226771268
POSITIVO TECNOLOGIA S.A.,81.243.735/0001-48,2019,20848.0,1945403.0,1.0716545620624622
PRINER SERVIÇOS INDUSTRIAIS S.A.,18.593.815/0001-97,2019,-10798.0,239541.0,-4.507787810854927
PRIO S.A.,10.629.105/0001-68,2019,842346.0,,
PRIO S.A.,10.629.105/0001-68,2019,842346.0,5489751.0,15.343974617428003
PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,02.291.077/0001-93,2019,,,
PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,45.453.214/0001-51,2019,11978.0,3183388.0,0.3762657897812017
QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,11.992.680/0001-93,2019,392756.0,3380063.0,11.619783418238063
QUALITY SOFTWARE S.A.,35.791.391/0001-94,2019,2200882.0,108262614.0,2.0329104560508764
RAIA DROGASIL S.A.,61.585.865/0001-51,2019,788735.0,12248255.0,6.439570371452913
RANDON S.A. IMPLEMENTOS E PARTICIPACOES,89.086.144/0001-16,2019,300544.0,6328114.0,4.749345539603111
RAÍZEN S.A.,33.453.598/0001-23,2019,,,
RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL,08.534.605/0001-74,2019,-1014058.0,2290042.0,-44.28119658940753
RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS S.A.,49.669.856/0001-43,2019,,,
RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS S.A.,49.669.856/0001-43,2019,,4284088.0,
RNI NEGÓCIOS IMOBILIÁRIOS S.A.,67.010.660/0001-24,2019,1258.0,1446538.0,0.08696626013281365
ROMI S.A.,56.720.428/0001-63,2019,129910.0,,
ROMI S.A.,56.720.428/0001-63,2019,129910.0,1367241.0,9.50161675959103
ROSSI RESIDENCIAL S.A.,61.065.751/0001-80,2019,,,
ROSSI RESIDENCIAL S.A.,61.065.751/0001-80,2019,,2026107.0,
ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,61.065.751/0001-80,2019,-311364.0,,
ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,61.065.751/0001-80,2019,-311364.0,2026107.0,-15.367599045854933
RUMO MALHA NORTE S.A.,24.962.466/0001-36,2019,,,
RUMO S.A.,02.387.241/0001-60,2019,785871.0,32832664.0,2.3935645307368296
SAFIRA HOLDING S.A.,13.522.948/0001-59,2019,,,
SANTOS BRASIL PARTICIPACOES S.A.,02.762.121/0001-04,2019,15375.0,3196122.0,0.48105172455869954
SAO MARTINHO S.A.,51.466.860/0001-56,2019,314045.0,9748722.0,3.2213966097299727
SENDAS DISTRIBUIDORA S.A.,06.057.223/0001-71,2019,1060000.0,35905000.0,2.952235064754212
SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,01.599.101/0001-93,2019,-7146.0,612994.0,-1.1657536615366546
SER EDUCACIONAL S.A.,04.986.320/0001-13,2019,136372.0,2559156.0,5.328788084821714
SLC AGRICOLA S.A.,89.096.457/0001-55,2019,315041.0,6958129.0,4.527668285540553
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,07.594.978/0001-78,2019,-339272.0,7414017.0,-4.576088778863065
SPRINGS GLOBAL PARTICIPACOES S.A.,07.718.269/0001-57,2019,45724.0,3294865.0,1.3877351575861225
SUZANO S.A.,16.404.287/0001-55,2019,-2814742.0,97908225.0,-2.8748779788419205
T4F ENTRETENIMENTO S.A.,02.860.694/0001-62,2019,-71779.0,623274.0,-11.51644381122909
TAURUS ARMAS S.A.,92.781.335/0001-02,2019,43426.0,1066440.0,4.072052811222385
TC S.A.,26.345.998/0001-50,2019,,,
TECHNOS S.A.,09.295.063/0001-97,2019,-122654.0,676091.0,-18.1416406962968
TECNISA S.A.,08.065.557/0001-12,2019,-262374.0,1718538.0,-15.267279513167587
TEGMA GESTAO LOGISTICA S.A.,02.351.144/0001-18,2019,193972.0,985421.0,19.684175596014292
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,40.337.136/0001-06,2019,,,
TIM S.A.,02.421.421/0001-11,2019,,,
TOTVS S.A.,53.113.791/0001-22,2019,210648.0,3535927.0,5.957362807546649
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,03.014.553/0001-91,2019,-216435.0,3746906.0,-5.776365886947791
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,07.859.971/0001-30,2019,1002315.0,11229976.0,8.925353001644885
TRISUL S.A.,08.811.643/0001-27,2019,151022.0,1798507.0,8.397076019164786
TRÊS TENTOS AGROINDUSTRIAL S/A,94.813.102/0001-70,2019,,,
ULTRAPAR PARTICIPACOES S.A.,33.256.439/0001-39,2019,402944.0,31195472.0,1.2916746379089887
UNICASA INDÚSTRIA DE MÓVEIS S.A.,90.441.460/0001-48,2019,17984.0,228253.0,7.878976398995851
UNIFIQUE TELECOMUNICAÇÕES S.A.,02.255.187/0001-08,2019,,,
USINAS SID DE MINAS GERAIS S.A.-USIMINAS,60.894.730/0001-05,2019,376691.0,26337032.0,1.4302712621528502
VALE S.A.,33.592.510/0001-54,2019,-8696040.0,369670328.0,-2.3523770617586597
VALID SOLUÇÕES S.A.,33.113.309/0001-47,2019,53741.0,2518442.0,2.133898656391531
"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",23.373.000/0001-32,2019,141782.0,3053849.0,4.642731189394106
VESTE S.A. ESTILO,49.669.856/0001-43,2019,-192996.0,,
VESTE S.A. ESTILO,49.669.856/0001-43,2019,-192996.0,4284088.0,-4.50494947816198
VIA S.A.,33.041.260/0652-90,2019,,24424000.0,
VIA S.A.,33.041.260/0652-90,2019,,,
VIA S.A.,33.041.260/0652-90,2019,,,
VIA VAREJO S.A.,33.041.260/0652-90,2019,,24424000.0,
VIA VAREJO S.A.,33.041.260/0652-90,2019,,,
VIA VAREJO S.A.,33.041.260/0652-90,2019,,,
VIBRA ENERGIA S/A,34.274.233/0001-02,2019,2211000.0,,
VIBRA ENERGIA S/A,34.274.233/0001-02,2019,2211000.0,25866000.0,8.547900719090698
VITTIA S.A.,45.365.558/0001-09,2019,58114.0,459692.0,12.641942866092947
VIVARA PARTICIPAÇÕES S.A.,33.839.910/0001-11,2019,257971336.0,1879528915.0,13.725318825435576
VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,67.571.414/0001-41,2019,,,
VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,67.571.414/0001-41,2019,,512942.0,
VIVER INCORPORADORA E CONSTRUTORA S.A.,67.571.414/0001-41,2019,-220334.0,,
VIVER INCORPORADORA E CONSTRUTORA S.A.,67.571.414/0001-41,2019,-220334.0,512942.0,-42.95495397140417
VULCABRAS S.A.,50.926.955/0001-42,2019,143080.0,1355158.0,10.558178455943883
WEG S.A.,84.429.695/0001-11,2019,1632455.0,15687641.0,10.405994119829744
WILSON SONS S.A.,33.130.691/0001-05,2019,,,
YDUQS PARTICIPACOES S.A.,08.807.432/0001-10,2019,646140.0,5512492.0,11.721377554833639
3R PETROLEUM ÓLEO E GÁS S.A.,12.091.809/0001-55,2020,-276530.0,2109064.0,-13.111503491596272
AES BRASIL ENERGIA S.A.,37.663.076/0001-07,2020,,,
AGROGALAXY PARTICIPAÇÕES S.A.,21.240.146/0001-84,2020,76211.0,4260865.0,1.78862742659061
ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,42.771.949/0001-35,2020,-92431.0,2540602.0,-3.6381534770105666
ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,42.771.949/0001-35,2020,-92431.0,,
ALLIED TECNOLOGIA S.A.,20.247.322/0001-47,2020,167645.0,3715984.0,4.511456454064388
"ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.",60.537.263/0001-66,2020,-170669.0,2697105.0,-6.327858945054049
ALPARGATAS S.A.,61.079.117/0001-05,2020,126886.0,4814586.0,2.6354498600710423
ALPHAVILLE S.A.,16.811.931/0001-00,2020,-419765.0,2295251.0,-18.28841377261136
ALUPAR INVESTIMENTO S/A,08.364.948/0001-38,2020,2055505.0,22576510.0,9.104618029978948
