DENOM_CIA,CNPJ_CIA,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
MRV ENGENHARIA E PARTICIPACOES S.A.,08.343.492/0001-20,3645906.0,2560666.0,3006092.0,3050474.0,2924359.0,3249980.0,2641253.0,2806114.0,3615810.0,3979882.0,5063732.0
MULTILASER INDUSTRIAL S.A.,59.717.553/0001-02,,,,,,711801.0,,,2500956.0,2047668.0,2203989.0
MÉLIUZ S.A.,14.110.585/0001-07,,,,,,,,,19180.0,97855.0,471614.0
NATURA &CO HOLDING S.A.,32.785.497/0001-97,,,,,,,,7518423.0,16159586.0,13693877.0,13337868.0
NEOENERGIA S.A.,01.083.200/0001-18,3453164.0,3389934.0,4185609.0,7432282.0,8266650.0,11939003.0,8030288.0,9551700.0,12000000.0,19940000.0,18416000.0
NEOGRID PARTICIPAÇÕES S.A.,10.139.870/0001-08,,,,,,,,67642.0,84683.0,127873.0,121568.0
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,51.128.999/0001-90,26995.0,30578.0,37125.0,37126.0,42747.0,43785.0,17633.0,17973.0,14553.0,22789.0,26346.0
OCEANPACT SERVIÇOS MARITIMOS S.A.,09.114.805/0001-30,,,,,,,,205984.0,258396.0,374582.0,647565.0
ODONTOPREV S.A.,58.119.199/0001-51,182031.0,219839.0,252147.0,277316.0,307352.0,425923.0,517085.0,499943.0,545538.0,591796.0,717704.0
OI S.A. - EM RECUPERAÇÃO JUDICIAL,76.535.764/0001-43,17096423.0,15540457.0,42556832.0,25574071.0,60749243.0,67891607.0,10689459.0,11835917.0,18013108.0,26397031.0,10185041.0
PADTEC HOLDING S.A.,02.365.069/0001-44,656285.0,665191.0,522925.0,308987.0,1105.0,8347.0,4628.0,4288.0,159741.0,172079.0,193596.0
PARANAPANEMA S.A.,60.398.369/0004-79,2310460.0,2271715.0,2979542.0,3797334.0,2890104.0,1328981.0,,,,,
PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,60.398.369/0004-79,,,,,,,1829754.0,1356030.0,3966056.0,1129456.0,3475280.0
PBG S/A,83.475.913/0001-91,295375.0,352485.0,460243.0,439490.0,409155.0,414310.0,404068.0,613724.0,740620.0,714127.0,945107.0
PDG REALTY S.A. EMPREEND E PARTICIPACOES,02.950.811/0001-89,,,,,,,3583261.0,3736982.0,3570893.0,2975730.0,3413650.0
PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,02.950.811/0001-89,4458262.0,4831428.0,5221883.0,6567223.0,5807432.0,3459827.0,,,,,
PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,18.328.118/0001-09,,,,,,,,,,699604.0,737213.0
PETRO RIO S.A.,10.629.105/0001-68,164006.0,223804.0,168321.0,85423.0,79620.0,216852.0,370986.0,,,,
PETROBRAS DISTRIBUIDORA S/A,34.274.233/0001-02,,,,,5629000.0,,,,,,
PETROLEO BRASILEIRO S.A. PETROBRAS,33.000.167/0001-01,69620583.0,82524531.0,82659000.0,111572000.0,81167000.0,82535000.0,97068000.0,116147000.0,136287000.0,134913000.0,163731000.0
PETRORECÔNCAVO S.A.,03.342.704/0001-30,,,,,,,,,354561.0,1244530.0,1391367.0
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,24.230.275/0001-80,,,,,,,,,153063.0,239360.0,423466.0
POMIFRUTAS S/A,86.550.951/0001-50,47632.0,40588.0,38237.0,85854.0,22414.0,,,,,,
POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,86.550.951/0001-50,,,,,,63904.0,65724.0,82313.0,83064.0,89155.0,95445.0
POSITIVO TECNOLOGIA S.A.,81.243.735/0001-48,1057496.0,1010862.0,770417.0,1101281.0,1072596.0,1090782.0,1111886.0,1178943.0,1370932.0,1937651.0,1773213.0
PRINER SERVIÇOS INDUSTRIAIS S.A.,18.593.815/0001-97,,,,,63213.0,89663.0,114810.0,95180.0,66608.0,106361.0,259122.0
PRIO S.A.,10.629.105/0001-68,,,,,,,,1669783.0,2149449.0,1085997.0,1387739.0
PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,02.291.077/0001-93,,,,,,,,,,1097.0,1814.0
PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,45.453.214/0001-51,690950.0,725680.0,782674.0,1187526.0,1156942.0,1576748.0,1411729.0,1575927.0,1543856.0,1716886.0,1956323.0
QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,11.992.680/0001-93,304274.0,402771.0,481029.0,476831.0,728650.0,407464.0,1047885.0,471135.0,1142786.0,2618127.0,674376.0
QUALITY SOFTWARE S.A.,35.791.391/0001-94,,,,23088698.0,20711703.0,30404812.0,42002405.0,34797783.0,45975269.0,46064612.0,50619210.0
RAIA DROGASIL S.A.,61.585.865/0001-51,863276.0,1020004.0,,1648766.0,2184684.0,2493779.0,2913445.0,4078485.0,4801303.0,5896193.0,6367168.0
RANDON S.A. IMPLEMENTOS E PARTICIPACOES,89.086.144/0001-16,1372852.0,1154384.0,1038258.0,1511424.0,1239669.0,1587906.0,1587914.0,1507680.0,3040920.0,3949845.0,3900956.0
RAÍZEN S.A.,33.453.598/0001-23,,,,,,,,,11980903.0,12910822.0,40415207.0
RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL,08.534.605/0001-74,370299.0,1380939.0,517165.0,1497006.0,3346901.0,1750936.0,2195371.0,2927831.0,725038.0,710304.0,341621.0
RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS S.A.,49.669.856/0001-43,,,781836.0,720131.0,1025396.0,976032.0,960381.0,,,,
RNI NEGÓCIOS IMOBILIÁRIOS S.A.,67.010.660/0001-24,552613.0,643345.0,574361.0,467720.0,364705.0,382864.0,225921.0,190612.0,302088.0,467976.0,471291.0
ROMI S.A.,56.720.428/0001-63,,,,,,,362752.0,395429.0,586801.0,576153.0,597847.0
ROSSI RESIDENCIAL S.A.,61.065.751/0001-80,2975295.0,3239920.0,3155345.0,3020281.0,2671432.0,2001806.0,,,,,
ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,61.065.751/0001-80,,,,,,,994562.0,1721144.0,1803751.0,1640853.0,1426360.0
RUMO MALHA NORTE S.A.,24.962.466/0001-36,692753.0,,,,,,,,,,
RUMO S.A.,02.387.241/0001-60,2481753.0,2821154.0,8914124.0,3129742.0,3393342.0,3511981.0,2473318.0,3037052.0,4856159.0,4440992.0,5690421.0
SAFIRA HOLDING S.A.,13.522.948/0001-59,,,,,,,,,,200079.0,375384.0
SANTOS BRASIL PARTICIPACOES S.A.,02.762.121/0001-04,358267.0,360595.0,301079.0,253931.0,284389.0,342327.0,299557.0,235712.0,296386.0,562810.0,610469.0
SAO MARTINHO S.A.,51.466.860/0001-56,517353.0,663946.0,693970.0,1419892.0,1216712.0,1988833.0,1221200.0,1257665.0,1736475.0,1841573.0,2175055.0
SENDAS DISTRIBUIDORA S.A.,06.057.223/0001-71,,,,,,,,13930000.0,8723000.0,,
SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,01.599.101/0001-93,,,,,,,,201202.0,328037.0,516523.0,516640.0
SER EDUCACIONAL S.A.,04.986.320/0001-13,86131.0,92442.0,196679.0,270766.0,365048.0,295187.0,407265.0,406439.0,449744.0,518740.0,552227.0
SLC AGRICOLA S.A.,89.096.457/0001-55,800331.0,1195746.0,1343286.0,1747970.0,1838376.0,1662232.0,1890191.0,2043561.0,2337097.0,3831980.0,4589690.0
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,07.594.978/0001-78,,,,,233287.0,606251.0,895124.0,1243821.0,1084592.0,1428918.0,1748885.0
SPRINGS GLOBAL PARTICIPACOES S.A.,07.718.269/0001-57,727725.0,854782.0,716173.0,850696.0,816551.0,762881.0,1145064.0,964940.0,1095085.0,1545918.0,1333456.0
SUZANO S.A.,16.404.287/0001-55,2855860.0,2281390.0,3067645.0,3510574.0,3829874.0,3708363.0,6058678.0,11479195.0,8172823.0,11551224.0,14492543.0
T4F ENTRETENIMENTO S.A.,02.860.694/0001-62,179653.0,299747.0,193643.0,491346.0,194006.0,329162.0,207895.0,222506.0,182766.0,271343.0,281566.0
TAURUS ARMAS S.A.,92.781.335/0001-02,638513.0,737474.0,560708.0,802939.0,385897.0,965691.0,535626.0,630019.0,575350.0,1119801.0,998666.0
TC S.A.,26.345.998/0001-50,,,,,,,,,,28914.0,84104.0
TECHNOS S.A.,09.295.063/0001-97,42515.0,132473.0,113330.0,115974.0,121764.0,104091.0,137120.0,163063.0,66682.0,109156.0,86217.0
TECNISA S.A.,08.065.557/0001-12,1407416.0,1620124.0,1833577.0,1258696.0,1052165.0,599545.0,528930.0,351773.0,299867.0,244539.0,236788.0
TEGMA GESTAO LOGISTICA S.A.,02.351.144/0001-18,437206.0,266364.0,174059.0,209648.0,250848.0,193112.0,170642.0,268715.0,205845.0,219730.0,240365.0
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,40.337.136/0001-06,,,,,,,,,,84859.0,101244.0
TIM S.A.,02.421.421/0001-11,,,,,,,,,8301956.0,,13118009.0
TOTVS S.A.,53.113.791/0001-22,334016.0,367653.0,379611.0,658683.0,624197.0,619286.0,709612.0,705552.0,2040031.0,3319550.0,3336366.0
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,03.014.553/0001-91,408572.0,359283.0,1337022.0,2707050.0,2207383.0,2168117.0,1767393.0,911115.0,869944.0,540929.0,546014.0
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,07.859.971/0001-30,652923.0,1097570.0,751767.0,1008424.0,1074367.0,644778.0,646805.0,996501.0,841643.0,1417130.0,1021517.0
TRISUL S.A.,08.811.643/0001-27,678105.0,450564.0,333812.0,284492.0,234937.0,233467.0,328146.0,453647.0,456727.0,447358.0,423997.0
TRÊS TENTOS AGROINDUSTRIAL S/A,94.813.102/0001-70,,,,,,,,,,,2739186.0
ULTRAPAR PARTICIPACOES S.A.,33.256.439/0001-39,3749452.0,3764492.0,5692082.0,3833391.0,5486946.0,7013988.0,6336798.0,5195069.0,9240841.0,12640230.0,12766252.0
UNICASA INDÚSTRIA DE MÓVEIS S.A.,90.441.460/0001-48,,46427.0,70975.0,62680.0,45958.0,38445.0,34247.0,59198.0,40173.0,102264.0,78091.0
UNIFIQUE TELECOMUNICAÇÕES S.A.,02.255.187/0001-08,,,,,,,,,149288.0,290576.0,381770.0
USINAS SID DE MINAS GERAIS S.A.-USIMINAS,60.894.730/0001-05,5402921.0,5087491.0,4769426.0,4495923.0,1752244.0,3046420.0,3335670.0,2889738.0,4479098.0,6331989.0,5392626.0
VALE S.A.,33.592.510/0001-54,25668298.0,22517296.0,28513757.0,41182018.0,36609497.0,43357526.0,35516662.0,55805644.0,75837515.0,84814000.0,72478000.0
VALID SOLUÇÕES S.A.,33.113.309/0001-47,282810.0,191225.0,299838.0,437464.0,544083.0,448118.0,465766.0,631836.0,1090884.0,854308.0,702216.0
"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",23.373.000/0001-32,,,,,,,524196.0,681340.0,1000131.0,1189725.0,4325800.0
VESTE S.A. ESTILO,49.669.856/0001-43,,,,,,,,1149491.0,293296.0,481113.0,375533.0
VIA S.A.,33.041.260/0652-90,,,,,,14278000.0,14880000.0,,,,
VIA VAREJO S.A.,33.041.260/0652-90,7439341.0,7809434.0,9719000.0,9468000.0,12057000.0,,,,,,
VIBRA ENERGIA S/A,34.274.233/0001-02,,,,,,4413000.0,4561000.0,8599000.0,6942000.0,7339000.0,9624000.0
VITTIA S.A.,45.365.558/0001-09,,,,,,,,179381.0,257360.0,308042.0,293204.0
VIVARA PARTICIPAÇÕES S.A.,33.839.910/0001-11,,,,,,,,458812991.0,589042911.0,674295867.0,726251925.0
VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,67.571.414/0001-41,1461567.0,931796.0,975613.0,1196524.0,1265595.0,730071.0,,,,,
VIVER INCORPORADORA E CONSTRUTORA S.A.,67.571.414/0001-41,,,,,,,421267.0,438600.0,360200.0,361841.0,399038.0
VULCABRAS S.A.,50.926.955/0001-42,659513.0,609147.0,595966.0,816907.0,441456.0,266634.0,275125.0,149197.0,305175.0,494904.0,569971.0
WEG S.A.,84.429.695/0001-11,3012824.0,2578048.0,3380815.0,3494850.0,3278855.0,4326788.0,5034004.0,4491021.0,5882044.0,7927884.0,10262877.0
WILSON SONS S.A.,33.130.691/0001-05,,,,,,,,,670388.0,772165.0,805409.0
YDUQS PARTICIPACOES S.A.,08.807.432/0001-10,193312.0,290109.0,398765.0,746183.0,937314.0,842944.0,1289100.0,674870.0,1292768.0,1865939.0,1107611.0
3R PETROLEUM ÓLEO E GÁS S.A.,12.091.809/0001-55,,,,,,,,123928.0,917453.0,711173.0,2738375.0
AES BRASIL ENERGIA S.A.,37.663.076/0001-07,,,,,,,,,,5998248.0,11518346.0
AGROGALAXY PARTICIPAÇÕES S.A.,21.240.146/0001-84,,,,,,,,70229.0,130133.0,440392.0,1218357.0
ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,42.771.949/0001-35,,,,,,,,674888.0,840437.0,743265.0,955148.0
ALLIED TECNOLOGIA S.A.,20.247.322/0001-47,,,,,,,,581971.0,563585.0,587252.0,659429.0
"ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.",60.537.263/0001-66,,,,,,,,1341966.0,1199708.0,1322260.0,1228677.0
ALPARGATAS S.A.,61.079.117/0001-05,324372.0,513011.0,550039.0,522715.0,721773.0,467560.0,350657.0,530953.0,518983.0,273236.0,1245160.0
ALPHAVILLE S.A.,16.811.931/0001-00,,,,,,,,1217571.0,1268574.0,1167320.0,935313.0
ALUPAR INVESTIMENTO S/A,08.364.948/0001-38,3244278.0,3083358.0,3956271.0,4017361.0,3894725.0,4151314.0,6815969.0,9743972.0,11341675.0,13270654.0,15003945.0
AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,12.648.266/0001-24,,,,,,,,282256.0,252762.0,2659114.0,6760997.0
ANIMA HOLDING S.A.,09.288.252/0001-32,172704.0,273466.0,174084.0,295595.0,483871.0,420244.0,549639.0,1369662.0,1614920.0,6235199.0,5709088.0
AREZZO INDÚSTRIA E COMÉRCIO S.A.,16.590.234/0001-76,55274.0,45464.0,41413.0,45271.0,35619.0,28114.0,77801.0,202519.0,572530.0,255320.0,369311.0
"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",00.242.184/0001-04,,,,,,,,,,1857377.0,2179404.0
ATACADÃO S.A.,75.315.333/0001-09,,,,,6558000.0,4454000.0,5884000.0,10148000.0,10059000.0,11452000.0,23798000.0
AURA MINERALS INC.,07.857.093/0001-14,,,,,,,,543860.0,534041.0,968812.0,1335983.0
AUREN ENERGIA S.A.,28.594.234/0001-23,,,,,,,,,,8914083.0,12830811.0
AZUL S.A.,09.305.994/0001-29,,,,,3780779.0,4148649.0,4572712.0,15854644.0,19730576.0,25156223.0,22672688.0
BAHEMA EDUCAÇÃO S.A.,45.987.245/0001-92,10263.0,10121.0,,,,12607.0,6283.0,32355.0,257285.0,230883.0,332062.0
BEMOBI MOBILE TECH S.A.,09.042.817/0001-05,,,,,,,,,2780.0,66318.0,31691.0
BIOMM S.A.,04.752.991/0001-10,13896.0,18902.0,65705.0,100683.0,151733.0,159769.0,158339.0,174419.0,177219.0,179516.0,153526.0
BLAU FARMACÊUTICA S.A.,58.430.828/0001-60,,,,,,5673.0,197301.0,210115.0,687453.0,350156.0,310001.0
BOA SAFRA SEMENTES S.A.,10.807.374/0001-77,,,,,,,,,,,200071.0
BRADESPAR S.A.,03.847.461/0001-92,732396.0,1791083.0,446012.0,1742968.0,2136488.0,40073.0,216526.0,230858.0,7843.0,972.0,977.0
BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,07.628.528/0001-59,66007.0,69301.0,64931.0,66713.0,55479.0,58669.0,220582.0,250463.0,522707.0,584425.0,645221.0
BRASKEM S.A.,42.150.391/0001-70,19843151.0,27069948.0,29444109.0,41941354.0,27062834.0,28513468.0,30166607.0,47968171.0,61563263.0,61167017.0,57755394.0
BRF S.A.,01.838.723/0001-27,8731990.0,9242384.0,10844666.0,14931048.0,18085160.0,18607825.0,20361960.0,20228277.0,25411044.0,25852475.0,23733639.0
BRISANET PARTICIPAÇÕES S.A.,19.796.586/0001-70,,,,,,,,,449261.0,1036275.0,1249547.0
BRQ SOLUCOES EM INFORMATICA S.A.,36.542.025/0001-64,,,5781.0,6554.0,14923.0,15557.0,21580.0,13533.0,57711.0,79547.0,76225.0
C&A MODAS S.A.,45.242.914/0001-05,,,,,,,613230.0,1546445.0,2403136.0,3262602.0,2949667.0
CAMIL ALIMENTOS S.A.,64.904.295/0001-03,,,,,,1059546.0,1300290.0,1159922.0,1315176.0,1857254.0,3087302.0
CCR S.A.,02.846.056/0001-97,7199803.0,7201170.0,9038932.0,10311723.0,13235306.0,16207695.0,17327640.0,18303085.0,17884649.0,26938155.0,27958011.0
CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,74065338.0,51998604.0,68499189.0,79806543.0,95295992.0,96035875.0,88677289.0,80434512.0,78815089.0,88002933.0,132747950.0
CENTRAIS ELET DE SANTA CATARINA S.A.,83.878.892/0001-55,2128459.0,1998641.0,2064447.0,2421492.0,2480149.0,2731347.0,3614911.0,5663443.0,5160450.0,6054768.0,4987472.0
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,,,,616375.0,549798.0,652676.0,524979.0,,,,
CIA BRASILEIRA DE DISTRIBUICAO,47.508.411/0001-56,10372890.0,8283634.0,7170000.0,8616000.0,5038000.0,5644000.0,6125000.0,21792000.0,18005000.0,16513000.0,12359000.0
CIA ENERGETICA DE MINAS GERAIS - CEMIG,17.155.730/0001-64,14421527.0,11254144.0,13591734.0,14795341.0,17654022.0,19247169.0,20521762.0,26123736.0,26915517.0,21896450.0,20682393.0
CIA FERRO LIGAS DA BAHIA - FERBASA,15.141.799/0001-03,52908.0,64719.0,69377.0,77625.0,126464.0,164800.0,650722.0,652220.0,621123.0,551566.0,520547.0
CIA FIACAO TECIDOS CEDRO CACHOEIRA,17.245.234/0001-00,132193.0,131988.0,142644.0,174200.0,174493.0,185530.0,194529.0,212028.0,232123.0,198401.0,217742.0
CIA PARANAENSE DE ENERGIA - COPEL,76.483.817/0001-20,5866238.0,6834808.0,7879969.0,9574061.0,9622727.0,11541960.0,12898772.0,15368717.0,16879754.0,19382307.0,21415878.0
CIA SANEAMENTO BASICO EST SAO PAULO,43.776.517/0001-80,11162846.0,,,,,,,,,,
CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,17.281.106/0001-03,3174233.0,3120274.0,3602591.0,4197181.0,3876343.0,3309352.0,3610811.0,3667068.0,3927614.0,4051153.0,3997707.0
CM HOSPITALAR S.A,12.420.164/0001-57,,,,,,,,,1329591.0,2621889.0,4063786.0
COGNA EDUCAÇÃO S.A.,02.800.026/0001-40,1169159.0,981381.0,3093867.0,3005641.0,2506281.0,2114502.0,12072711.0,15532552.0,11236706.0,10654190.0,9086085.0
COMPANHIA BRASILEIRA DE ALUMÍNIO,61.409.892/0001-73,,,,,,,,,5480149.0,5089612.0,4762664.0
CONSTRUTORA TENDA S.A.,71.476.527/0001-35,719521.0,452263.0,371107.0,275897.0,432989.0,565672.0,963682.0,1547805.0,1502232.0,1948063.0,1929977.0
COSAN S.A.,50.746.577/0001-15,10429823.0,28139671.0,12109230.0,14502462.0,13284685.0,13250617.0,13872409.0,15637848.0,17839897.0,56014965.0,70517380.0
CPFL ENERGIA S.A.,02.429.144/0001-93,17475275.0,17338547.0,18297200.0,20877460.0,22779831.0,18717880.0,21264015.0,20729147.0,20465155.0,36400283.0,38726965.0
CRUZEIRO DO SUL EDUCACIONAL S.A.,62.984.091/0001-02,,,,,,,,675947.0,2682265.0,2762336.0,2645545.0
CSN MINERAÇÃO S.A.,08.902.291/0001-15,,,,,,,,4343814.0,4422586.0,6460264.0,9017345.0
CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,06.981.381/0001-13,,,,,,,,109718.0,92232.0,48474.0,24262.0
CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,02.998.611/0001-04,3101924.0,1338987.0,1438223.0,1401391.0,4171905.0,5263413.0,6616001.0,6221662.0,9094419.0,12954810.0,14413723.0
CURY CONSTRUTORA E INCORPORADORA S.A.,08.797.760/0001-83,,,,,,,,285526.0,400290.0,744215.0,853197.0
CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,10.760.260/0001-19,249519.0,113647.0,18937.0,317884.0,263250.0,1053173.0,1394251.0,1614710.0,1821554.0,1222193.0,470691.0
CYRELA BRAZIL REALTY S.A.EMPREEND E PART,73.178.600/0001-18,4146564.0,4306072.0,2993153.0,3013161.0,2836949.0,1832921.0,2611522.0,2622291.0,3530939.0,4477027.0,5158946.0
D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,12.108.897/0001-50,,,,,,,,295319.0,301144.0,275135.0,278574.0
DESKTOP S.A.,08.170.849/0001-15,,,,,,,,,188169.0,978791.0,1115062.0
DEXCO S.A.,97.837.181/0001-47,,,,,,3197679.0,2914674.0,3632607.0,3898355.0,4313729.0,6398327.0
DEXXOS PARTICIPAÇÕES S.A.,02.193.750/0001-52,253487.0,323529.0,344681.0,337666.0,457490.0,483236.0,477049.0,391645.0,311064.0,336549.0,333498.0
DIAGNOSTICOS DA AMERICA S.A.,61.486.650/0001-83,1264017.0,1252223.0,1025311.0,1143374.0,1311859.0,1433160.0,2492931.0,4014992.0,6793856.0,8751719.0,13588877.0
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,38459.0,72051.0,119404.0,100216.0,68839.0,119657.0,66235.0,434865.0,506009.0,519891.0,616730.0
DIRECIONAL ENGENHARIA S.A.,16.614.075/0001-00,880794.0,1091626.0,1361079.0,1441584.0,1589073.0,1835658.0,2494251.0,2768808.0,3189279.0,3723998.0,4121504.0
DOTZ S.A.,18.174.270/0001-84,,,,,,,,278031.0,231113.0,150763.0,200803.0
DURATEX S.A.,97.837.181/0001-47,2466411.0,2508190.0,2627479.0,3094740.0,3572938.0,,,,,,
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,04.149.454/0001-80,2636033.0,3236880.0,3642798.0,4494932.0,4374159.0,5299614.0,7372158.0,7078783.0,8518760.0,9982769.0,12289840.0
ELETROMIDIA S.A.,09.347.516/0001-81,,,,,,,,121615.0,660696.0,514529.0,548996.0
EMBRAER S.A.,07.689.002/0001-89,6841212.0,8474625.0,10607056.0,18529227.0,14804564.0,16445536.0,16756969.0,2305161.0,26918732.0,25398872.0,21394800.0
EMPREENDIMENTOS PAGUE MENOS S.A.,06.626.253/0001-51,,,,,,,,,,,3318613.0
ENAUTA PARTICIPAÇÕES S.A.,11.669.021/0001-10,116462.0,396560.0,531627.0,583131.0,529241.0,512390.0,518304.0,1081541.0,1060669.0,1298286.0,2446868.0
ENERGISA S.A.,00.864.214/0001-06,2379071.0,2543983.0,9570906.0,10467955.0,10238477.0,11518393.0,22832646.0,25323217.0,25645868.0,32521060.0,33962036.0
ENEVA S.A,04.423.567/0001-21,4339446.0,4136480.0,2206796.0,3481282.0,4138789.0,4379439.0,5037038.0,5610135.0,7221417.0,7811394.0,22951078.0
ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,5110903.0,5106082.0,6011516.0,5669873.0,6004503.0,7057317.0,13244707.0,17157114.0,22063324.0,24407969.0,23856361.0
ENJOEI S.A.,16.922.038/0001-51,,,,,,,,4168.0,3553.0,8317.0,6917.0
EQUATORIAL ENERGIA S.A.,03.220.438/0001-73,4251752.0,4566921.0,4670497.0,5225176.0,5931528.0,7666001.0,12510741.0,21602301.0,23135595.0,34120385.0,49950568.0
ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL,61.092.037/0001-81,122492.0,134421.0,161804.0,227258.0,214310.0,244333.0,320988.0,319789.0,309012.0,239721.0,261805.0
EUCATEX S.A. INDUSTRIA E COMERCIO,56.643.018/0001-66,302816.0,346604.0,332576.0,293078.0,274633.0,248195.0,290105.0,373782.0,485165.0,763718.0,774997.0
EVEN CONSTRUTORA E INCORPORADORA S.A.,43.470.988/0001-65,1203552.0,1502986.0,1443155.0,1458580.0,1407581.0,1273782.0,1533501.0,1764669.0,1044691.0,1022129.0,1914322.0
EZ TEC EMPREEND. E PARTICIPACOES S.A.,08.312.229/0001-73,137671.0,335361.0,132020.0,266829.0,226705.0,150612.0,132676.0,136264.0,190133.0,236297.0,518981.0
FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,22.266.175/0001-88,81224.0,,,,,,,,,,
FLEURY S.A.,60.840.055/0001-31,788627.0,1261986.0,1371723.0,1130901.0,1060913.0,1181658.0,1535787.0,2590641.0,2663189.0,3012413.0,3856550.0
FRAS-LE S.A.,88.610.126/0001-29,251785.0,363820.0,326886.0,270906.0,188481.0,155123.0,327506.0,498905.0,1115306.0,1150843.0,1125312.0
GAFISA S.A.,01.545.826/0001-07,3499037.0,2285524.0,1876580.0,1614127.0,1004086.0,905048.0,994074.0,404342.0,724625.0,1538645.0,1827342.0
GERDAU S.A.,33.611.500/0001-19,16472059.0,18957653.0,22015000.0,30261295.0,21738979.0,18693700.0,16838205.0,19405306.0,20555656.0,16962150.0,14037878.0
GETNINJAS S.A.,14.127.813/0001-51,,,,,,,,,,,1343.0
GOL LINHAS AEREAS INTELIGENTES S.A.,06.164.253/0001-87,4232577.0,5973157.0,6096975.0,9148829.0,6912364.0,7323649.0,7683061.0,12041263.0,16182979.0,24374227.0,24467853.0
GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,09.229.201/0001-30,,,,,,,,,1988520.0,2890296.0,4443241.0
GRENDENE S.A.,89.850.341/0001-60,14827.0,16316.0,72076.0,74382.0,56367.0,36325.0,28805.0,84069.0,94509.0,78875.0,49807.0
GRUPO CASAS BAHIA S.A.,33.041.260/0652-90,,,,,,,,8113000.0,8580000.0,11026000.0,10540000.0
GRUPO DE MODA SOMA S.A.,10.285.590/0001-08,,,,,,,,292667.0,241243.0,1597584.0,1505589.0
GRUPO MATEUS S.A.,24.990.777/0001-09,,,,,,,,1161875.0,1129841.0,1828073.0,2968607.0
GRUPO SBF S.A.,13.217.485/0001-11,,,,,,,675283.0,1671434.0,2390896.0,2760640.0,3112055.0
GUARARAPES CONFECCOES S.A.,08.402.943/0001-52,718621.0,688238.0,1122190.0,927173.0,1059101.0,1132056.0,1605936.0,2977425.0,3718754.0,3126265.0,3651430.0
HELBOR EMPREENDIMENTOS S.A.,49.263.189/0001-02,1346811.0,2093507.0,2019543.0,1963238.0,1773522.0,2163746.0,1645664.0,1755589.0,1662257.0,1645499.0,2082578.0
HIDROVIAS DO BRASIL S.A.,12.648.327/0001-53,246.0,138174.0,568092.0,902937.0,871703.0,1864089.0,2753786.0,2850902.0,3742707.0,4667588.0,4340442.0
HOSPITAL MATER DEI S.A.,16.676.520/0001-59,,,,,,,,,,2061130.0,2787109.0
HYPERA S.A.,02.932.074/0001-91,4129278.0,3506421.0,3422599.0,4442655.0,933581.0,681941.0,870075.0,1629240.0,5385846.0,7207965.0,7874998.0
IGUA SANEAMENTO S.A.,08.159.965/0001-33,406011.0,531616.0,1041974.0,1029185.0,745409.0,1224035.0,1245074.0,1309869.0,1772462.0,6529006.0,7313940.0
INDUSTRIAS ROMI S.A.,56.720.428/0001-63,487359.0,357821.0,291456.0,299159.0,191699.0,151397.0,,,,,
